value_ratio,time_delta,same_asset,hop_count,amount_similarity,degree,fanout,fanin,address_age,transaction_frequency,entity_evidence,path_length,relevance_score
0.4182,1.0,1,1,0.3714,2.0,0.5,1.5,851,21.6,1,2,30.128934367816314
0.571,1.0,1,5,0.7284,5.67,2.17,3.5,550,58.2,0,6,30.651728504515827
0.0802,1.0,1,1,0.0,13.5,0.5,13.0,143,139.4,2,2,58.114024735105545
0.0298,12.9,1,1,0.1252,12.0,1.0,11.0,695,121.7,0,2,25.04245136879103
0.4346,1.0,1,1,0.2798,12.0,0.5,11.5,614,126.3,1,2,40.970827242343624
0.7491,1.0,1,3,0.7942,3.75,2.5,1.25,817,43.1,1,4,39.70501303548989
0.9998,68.4,1,1,1.0,2.0,1.0,1.0,733,28.9,0,2,20.12879611650129
0.5003,1.0,1,2,0.5584,6.33,0.67,5.67,116,71.9,1,3,34.29538877846879
0.1038,59.2,1,1,0.0,33.5,0.5,33.0,314,339.0,1,2,65.94113765007089
0.2992,48.7,1,1,0.0,2.0,1.0,1.0,462,26.5,0,2,36.91148659935017
0.585,1.0,1,2,0.5,3.0,1.0,2.0,193,32.7,0,3,23.173866226133843
0.9994,1.0,1,1,1.0,2.0,1.0,1.0,186,25.7,0,2,21.929779078867224
0.0819,1.0,1,1,0.0,42.0,0.5,41.5,231,420.6,1,2,70.48975887486893
0.7451,5.6,1,3,0.71,2.5,1.0,1.5,301,28.9,1,4,32.046077265564655
0.3068,25.1,1,2,0.2643,19.67,1.0,18.67,716,197.0,1,3,45.401660942685474
0.9739,1.0,1,1,0.9768,105.5,4.5,101.0,52,1060.0,1,2,70.60585260863674
0.306,18.3,1,1,0.2609,2.0,1.0,1.0,653,23.1,0,2,30.923104781797495
0.5301,1.0,1,3,0.0402,64.75,1.5,63.25,633,652.8,1,4,73.12160286409348
1.0,1.0,1,1,1.0,1.5,0.5,1.0,411,16.7,3,2,54.12249996542451
0.9996,48.6,1,5,1.0,2.0,1.0,1.0,600,24.3,0,6,27.1679860962236
0.7427,1.0,1,4,0.8015,3.0,2.0,1.0,228,31.9,0,5,32.07547021008404
0.6478,59.2,1,4,0.5,9.2,0.8,8.4,642,92.8,0,5,24.002224849699196
0.9998,65.8,0,3,1.0,2.0,1.0,1.0,261,20.9,0,4,18.492553985641297
0.9999,26.8,0,2,1.0,1.67,0.67,1.0,211,21.9,0,3,27.647755713131136
0.9999,1.0,1,2,1.0,1.67,0.67,1.0,193,17.3,0,3,33.40411953493258
0.9997,1.0,1,1,1.0,2.5,1.5,1.0,99,26.5,1,2,26.23366032801931
0.753,1.0,1,4,0.825,3.0,1.0,2.0,495,30.8,0,5,23.285070064247343
0.7408,27.8,1,1,0.5393,12.5,0.5,12.0,684,128.8,1,2,44.941900620716325
0.0549,70.0,1,1,0.0,38.0,0.5,37.5,518,384.7,0,2,56.651028487175324
0.9999,1.0,1,5,1.0,1.83,1.0,0.83,292,18.7,0,6,27.26406010586623
1.0,1.0,1,4,1.0,2.0,1.0,1.0,804,24.1,0,5,11.544804739961322
0.9644,85.6,1,1,0.9668,1.5,1.0,0.5,345,18.5,0,2,16.141447917133625
0.9999,41.2,1,2,1.0,2.0,1.0,1.0,558,24.5,1,3,33.55890998882841
0.6968,1.0,1,2,0.0,7.0,1.0,6.0,751,70.1,1,3,31.230556939357466
0.8453,8.6,1,2,0.1448,8.0,1.0,7.0,271,80.2,1,3,34.44710196092907
0.6633,1.0,1,1,0.2278,18.0,1.5,16.5,151,189.3,1,2,39.574127344913
0.826,11.6,1,1,0.0,10.0,0.5,9.5,665,100.2,1,2,48.095825105307156
0.5584,1.0,1,3,0.3676,5.5,0.75,4.75,582,57.3,1,4,35.69230651049344
0.3647,34.5,1,2,0.4097,8.67,0.67,8.0,303,89.2,2,3,44.58109574341744
0.4456,1.0,1,2,0.1583,9.0,0.67,8.33,680,93.1,1,3,44.300635509820125
0.4345,24.9,1,2,0.5705,40.0,0.67,39.33,190,402.8,1,3,55.53561353003701
1.0,1.0,1,2,1.0,2.0,1.0,1.0,773,20.5,0,3,21.89276531745322
0.0277,45.9,1,1,0.0,76.5,0.5,76.0,1,765.7,2,2,94.02970086003634
0.7518,1.0,1,3,0.3333,3.75,1.5,2.25,801,38.8,1,4,37.13027100644106
0.7742,1.0,1,4,0.3883,8.6,0.8,7.8,79,90.6,1,5,34.43615172880708
0.9999,1.0,1,1,1.0,2.0,1.0,1.0,267,20.1,0,2,15.437044309345035
0.5569,5.5,1,1,0.943,2.0,1.0,1.0,227,28.3,0,2,21.221164443578726
0.4048,1.0,1,1,0.0,10.5,0.5,10.0,524,105.2,2,2,57.22431073882826
0.8185,1.0,1,4,0.5246,6.0,1.2,4.8,837,63.5,1,5,45.355953413240286
0.4767,6.8,1,2,0.4738,2.67,1.0,1.67,166,29.5,0,3,22.221764878326262
0.0939,94.2,1,1,0.4773,36.0,0.5,35.5,454,363.7,2,2,67.38008676935075
0.0654,1.1,1,1,0.0,20.5,1.0,19.5,257,205.0,0,2,30.294559929536714
0.1071,33.4,1,1,0.0,20.5,0.5,20.0,641,209.7,0,2,46.62052427688846
0.159,1.0,0,2,0.3815,12.33,1.0,11.33,111,125.5,1,3,37.44063835129285
0.3657,20.7,0,1,0.2588,2.0,1.0,1.0,600,27.7,0,2,26.385812198970328
0.1177,60.0,1,3,0.0655,37.0,0.75,36.25,277,375.1,2,4,72.36985423126497
0.0173,32.7,1,1,0.0,75.5,1.0,74.5,133,756.1,1,2,70.93550764372375
0.0298,44.1,1,1,0.0,58.5,0.5,58.0,107,592.4,1,2,76.35966316087648
0.3419,7.8,1,2,0.4897,26.0,0.67,25.33,263,265.7,2,3,62.58466715931803
0.672,58.6,1,2,0.6789,2.0,0.67,1.33,853,24.0,1,3,28.615604365039665
0.5859,29.4,1,4,0.6697,2.2,1.0,1.2,677,31.3,0,5,26.38162263027164
1.0,50.9,1,2,1.0,2.0,1.0,1.0,805,25.0,0,3,15.850177775657038
0.3641,23.2,1,2,0.4723,2.0,1.0,1.0,136,23.6,0,3,19.730878122621352
0.7587,25.5,0,6,0.9515,2.0,1.0,1.0,184,21.9,0,7,36.35809174195757
0.9911,1.0,1,2,0.9967,2.0,1.0,1.0,68,21.4,0,3,9.77775157648562
0.5516,112.1,1,2,0.5,37.0,1.0,36.0,843,375.7,1,3,63.85153759623259
0.5106,1.0,1,2,0.5,57.0,1.0,56.0,299,570.6,2,3,77.60903269184699
0.1936,13.3,1,1,0.22,13.5,0.5,13.0,1,137.5,2,2,51.078759721155066
0.7049,67.9,1,1,0.164,15.0,0.5,14.5,783,155.2,0,2,38.718443344855324
0.0608,1.0,1,1,0.0,30.0,0.5,29.5,351,307.0,2,2,71.58999114697441
0.0759,1.0,1,1,0.0,16.0,1.0,15.0,148,160.7,1,2,56.48739881866382
0.1657,71.5,1,1,0.0,2.0,0.5,1.5,145,22.8,2,2,41.590661846749256
0.4618,42.9,0,4,0.4508,33.8,1.0,32.8,797,348.8,1,5,60.47595142364419
0.305,60.5,1,1,0.2592,2.0,0.5,1.5,340,24.5,3,2,60.47842741456016
0.4963,50.7,1,2,0.523,2.0,1.0,1.0,709,20.8,1,3,32.79196824960669
0.7213,1.0,1,5,0.7038,2.17,1.0,1.17,714,29.7,0,6,30.74885625310842
0.2078,71.6,1,2,0.5147,13.33,0.67,12.67,9,141.1,0,3,40.04215954382411
0.6635,1.0,1,2,0.683,2.33,1.0,1.33,285,27.7,2,3,46.05170583985344
0.9645,1.0,1,1,0.9797,1.5,0.5,1.0,137,23.4,0,2,14.9145560663098
0.7208,1.0,1,2,0.8029,5.33,1.33,4.0,147,55.7,1,3,32.299431133408476
0.8522,1.0,1,3,0.9808,2.0,1.25,0.75,286,22.3,0,4,28.010942301404278
0.6806,7.1,1,2,0.7666,3.0,1.33,1.67,57,44.8,1,3,33.75601978962867
0.5962,20.1,1,2,0.4655,5.67,2.33,3.33,97,62.3,1,3,36.17683530390725
0.0611,97.6,1,1,0.0,92.0,1.0,91.0,614,930.0,1,2,72.87879402193524
0.1543,1.0,1,1,0.0,1.5,0.5,1.0,99,25.9,0,2,21.240942429082907
1.0,49.8,1,2,1.0,2.0,1.0,1.0,340,31.4,0,3,18.21494499682481
0.9905,1.0,1,2,0.9984,2.67,1.67,1.0,664,32.1,1,3,29.831331519925094
1.0,1.0,1,2,1.0,1.67,0.67,1.0,865,29.2,0,3,19.297351198852958
0.0656,1.0,1,1,0.0,32.5,0.5,32.0,672,326.0,2,2,70.57660083058437
0.9171,49.4,0,4,0.9751,6.4,1.0,5.4,706,67.4,1,5,34.82020098681665
0.0281,37.3,1,1,0.0,90.0,1.0,89.0,164,902.3,2,2,80.75408275673661
0.8004,1.0,1,4,0.75,2.2,1.2,1.0,620,22.1,1,5,43.20526653222209
0.2322,26.5,1,2,0.3344,1.67,1.0,0.67,479,18.2,0,3,14.242822603157087
1.0,61.0,1,4,1.0,2.0,1.0,1.0,422,24.5,0,5,26.1655766873982
0.5077,60.4,1,1,0.2499,11.0,0.5,10.5,833,114.9,1,2,42.28621271250746
0.9994,1.0,1,5,1.0,2.0,1.0,1.0,284,25.8,0,6,24.358688223377275
0.8027,1.0,1,2,0.7117,4.33,1.0,3.33,112,48.1,1,3,32.33162343293861
0.9999,27.4,1,6,1.0,2.14,1.29,0.86,759,27.5,0,7,28.98287859076972
0.4858,106.1,1,1,0.0,1.5,0.5,1.0,477,19.2,1,2,41.93959312259459
0.7584,41.3,1,4,0.9769,21.8,0.8,21.0,124,230.5,1,5,39.72491345818227
0.9987,1.0,1,3,1.0,1.75,0.75,1.0,620,20.1,0,4,32.21766702245246
1.0,84.6,1,3,1.0,2.0,1.0,1.0,663,20.2,0,4,21.22929590621251
0.9994,152.3,1,1,1.0,1.5,0.5,1.0,506,19.4,0,2,17.123309013842768
0.0714,57.6,1,1,0.0,25.5,0.5,25.0,128,258.3,2,2,59.93520665004545
0.9946,14.2,0,1,0.9991,125.0,0.5,124.5,200,1251.1,1,2,58.54243736203547
0.7749,6.4,1,3,0.4365,2.5,1.0,1.5,749,32.9,1,4,44.60420683157714
0.2999,67.9,1,2,0.4702,96.33,1.0,95.33,634,976.8,1,3,68.42811240452689
0.3333,1.0,1,2,0.3586,2.33,0.67,1.67,742,26.5,1,3,38.6525354808298
0.1689,1.0,1,1,0.1421,25.0,0.5,24.5,180,252.0,2,2,63.45224153003729
0.3534,1.0,1,1,0.3357,6.5,0.5,6.0,559,75.6,0,2,39.22698470415049
0.7183,20.7,1,2,0.6747,4.33,1.33,3.0,448,45.8,3,3,53.631282193120605
0.9999,3.6,1,1,1.0,2.0,1.0,1.0,606,24.0,0,2,23.905764052155106
0.6467,1.0,1,2,0.5089,5.67,1.0,4.67,675,57.7,1,3,36.69562414653884
0.4381,57.2,1,3,0.2461,9.25,1.75,7.5,409,102.4,0,4,36.060658853971724
1.0,26.9,1,2,1.0,2.0,1.0,1.0,521,26.8,0,3,21.362113979775522
0.9241,25.8,1,5,0.8781,2.0,1.0,1.0,1,24.4,0,6,30.53238455699324
0.9964,46.9,1,5,1.0,2.0,1.0,1.0,47,20.7,1,6,38.03321112789249
0.6957,31.5,1,2,0.3861,2.67,0.67,2.0,269,29.9,1,3,33.70341538023197
0.15,1.0,1,1,0.1608,62.5,0.5,62.0,163,626.8,1,2,76.17005690549686
1.0,1.0,1,2,1.0,2.0,1.0,1.0,506,22.9,0,3,14.360402030108395
0.9999,7.3,1,1,1.0,2.0,1.0,1.0,184,20.4,0,2,11.536714405988612
0.9966,106.0,1,2,0.9999,2.0,1.0,1.0,329,21.0,0,3,17.112312859519673
0.8373,58.2,1,3,0.6667,2.0,1.0,1.0,524,25.8,1,4,36.28515835052882
1.0,1.0,1,1,1.0,2.0,1.0,1.0,715,29.9,0,2,12.757476534996027
0.3476,1.0,1,1,0.4725,6.0,0.5,5.5,204,62.8,0,2,26.3657244044604
1.0,29.4,1,5,1.0,2.17,1.17,1.0,516,27.2,0,6,17.26844366003923
0.7152,59.4,1,2,0.2645,5.67,1.0,4.67,632,57.4,1,3,38.018381600949986
0.0977,1.0,1,3,0.0831,31.5,1.0,30.5,139,319.7,1,4,69.54196493508952
0.9984,50.2,1,1,1.0,1.5,0.5,1.0,181,17.5,0,2,12.877490052192321
0.5016,27.9,1,1,0.0,4.5,0.5,4.0,237,45.8,1,2,33.51043604848137
0.6858,26.1,1,3,0.6451,8.0,0.75,7.25,741,81.0,1,4,41.65563915943628
0.9997,1.0,1,4,1.0,2.0,1.0,1.0,728,20.8,0,5,18.693184703380453
0.2946,19.8,0,2,0.163,30.33,1.67,28.67,250,314.2,0,3,63.66599411051649
0.9767,1.0,1,1,0.9996,2.5,1.5,1.0,353,31.4,0,2,19.472692551288528
0.7209,56.4,1,3,0.6667,8.0,1.0,7.0,538,80.6,1,4,44.4596982926862
0.5797,1.0,1,6,0.3045,14.0,1.14,12.86,614,141.2,1,7,46.14185130173245
0.8154,1.0,1,4,0.7843,2.2,1.0,1.2,844,29.3,1,5,37.80690656079323
0.4484,1.0,1,1,0.201,2.5,1.0,1.5,670,31.6,1,2,31.139487764078776
1.0,77.3,1,1,1.0,2.0,1.0,1.0,367,23.9,3,2,46.37347541777776
0.6355,61.3,1,5,0.624,4.17,1.0,3.17,813,53.1,1,6,35.96551050714908
1.0,1.0,1,1,1.0,2.0,1.0,1.0,594,23.9,0,2,23.444642847114164
0.9999,1.0,1,3,1.0,2.0,1.0,1.0,473,22.4,0,4,22.93401385326606
1.0,1.0,1,4,1.0,2.0,1.0,1.0,118,26.5,0,5,23.661592717770787
0.5877,13.1,1,1,0.7101,5.5,0.5,5.0,363,56.2,1,2,41.016240010619306
0.5264,189.1,1,1,0.0,4.5,0.5,4.0,161,47.5,1,2,38.75793608964253
0.4574,51.0,1,3,0.4644,22.75,0.75,22.0,574,234.1,2,4,69.1747756756133
0.2047,30.8,1,1,0.8599,5.5,0.5,5.0,662,61.3,1,2,41.86148168571113
0.9999,1.0,0,4,1.0,1.8,0.8,1.0,213,26.0,0,5,23.764985552703312
0.4208,50.0,1,3,0.3333,2.25,1.25,1.0,197,27.4,0,4,29.159010743885823
1.0,18.4,1,3,1.0,2.0,1.0,1.0,392,25.9,3,4,56.250006105887934
0.1567,30.4,1,1,0.0047,14.5,0.5,14.0,680,148.0,2,2,65.88573668631022
0.6254,1.0,1,2,0.5699,3.0,0.67,2.33,213,34.7,2,3,45.62458655669751
0.7954,37.1,1,3,0.7163,2.25,1.25,1.0,356,30.2,1,4,30.79384731698546
0.068,1.0,1,1,0.0079,24.5,1.0,23.5,195,245.6,2,2,71.09147865979686
0.9999,1.0,1,6,1.0,2.0,1.0,1.0,541,23.7,0,7,29.30010516425102
0.9998,3.6,1,1,1.0,2.0,1.0,1.0,634,25.9,0,2,22.524718143961934
0.9986,57.0,1,1,1.0,2.0,1.0,1.0,702,27.2,0,2,21.287688490023168
0.3792,21.4,1,1,0.3695,6.0,1.0,5.0,760,64.2,1,2,38.52506045145514
1.0,22.1,1,2,1.0,2.33,1.33,1.0,835,29.3,0,3,21.18788001942282
0.9999,1.0,1,2,1.0,2.33,1.33,1.0,520,30.0,0,3,23.69785395757907
0.8369,1.0,1,4,0.8274,2.8,1.0,1.8,784,32.0,1,5,27.69749536859877
0.6264,1.0,1,2,0.3896,2.67,1.67,1.0,253,30.9,0,3,33.31471274992681
0.7469,1.0,1,2,0.4999,3.33,2.33,1.0,181,36.3,1,3,38.07688832387495
0.4752,1.0,1,4,0.3397,2.6,1.2,1.4,284,32.1,0,5,25.563738507611582
0.1576,10.2,1,1,0.1041,34.0,1.0,33.0,282,341.8,1,2,63.01806847182552
0.4691,1.0,1,1,0.3539,2.0,0.5,1.5,727,23.3,0,2,31.608155681522167
0.556,38.8,1,1,0.0,5.0,0.5,4.5,818,57.9,1,2,42.05599484578132
0.999,1.0,1,3,0.9999,1.75,1.0,0.75,310,19.2,3,4,47.2674084941893
0.3284,1.0,1,3,0.0295,23.75,4.0,19.75,137,243.2,1,4,50.94901357705821
0.9894,1.0,1,1,0.9788,2.5,1.5,1.0,707,37.1,0,2,31.871636108393904
0.0838,57.7,1,1,0.0,13.5,0.5,13.0,208,139.1,1,2,38.14102390669678
1.0,91.5,1,3,1.0,1.75,0.75,1.0,651,23.4,0,4,22.296403067745448
0.3643,49.8,1,2,0.4113,8.67,0.67,8.0,353,89.5,2,3,47.69179385076438
0.8427,1.0,1,6,0.8434,11.86,1.14,10.71,55,119.7,1,7,51.4067504048344
0.0712,1.0,1,1,0.0,25.0,0.5,24.5,98,251.8,2,2,60.87956202456584
0.5801,3.7,1,3,0.1761,8.0,0.75,7.25,343,80.6,0,4,43.01203007439146
0.4073,60.7,1,5,0.255,3.83,1.17,2.67,135,40.1,0,6,32.288840522126364
1.0,34.5,1,2,1.0,1.67,1.0,0.67,664,18.3,0,3,17.993474622128854
0.0821,1.0,1,2,0.0,33.67,1.0,32.67,108,339.2,1,3,63.00596261727689
0.1939,5.0,1,1,0.0,3.5,1.0,2.5,150,42.8,0,2,26.172772393563296
0.5318,36.4,1,3,0.4186,8.5,1.5,7.0,466,89.1,1,4,40.03392497474183
0.8401,67.3,1,5,0.6619,4.83,1.33,3.5,730,50.3,1,6,43.37307566954649
0.0229,1.0,1,1,0.0,30.0,0.5,29.5,434,302.0,2,2,62.31760233731689
0.8629,45.0,1,5,0.7808,2.0,1.0,1.0,259,24.2,0,6,22.502373049396418
0.5524,116.6,1,1,0.9425,1.5,0.5,1.0,52,23.5,0,2,25.447669052978284
0.0986,59.8,1,1,0.0795,21.5,1.5,20.0,211,215.9,1,2,52.09252319647277
0.0182,1.0,0,1,0.0,33.0,0.5,32.5,706,334.0,1,2,59.88589196342503
0.9973,43.1,1,1,0.9997,2.0,1.0,1.0,440,20.0,3,2,40.74629903676187
0.0815,1.0,1,1,0.0,44.5,1.5,43.0,53,449.1,1,2,61.97950514682482
0.7421,43.7,1,2,0.479,2.67,1.33,1.33,720,36.3,1,3,40.2402045852022
0.9992,1.0,1,2,1.0,2.0,1.33,0.67,651,27.5,1,3,25.563247644222933
0.0616,137.7,1,1,0.0,24.5,0.5,24.0,398,250.1,0,2,50.10377156974174
0.196,139.6,1,1,0.0649,15.5,0.5,15.0,503,156.2,0,2,32.383882764897955
0.9947,1.0,1,2,1.0,2.67,1.67,1.0,863,36.8,0,3,19.722727474202603
0.9998,1.0,1,1,1.0,2.5,1.5,1.0,707,28.9,1,2,28.006882636786525
0.5344,49.8,1,2,0.6182,3.0,0.67,2.33,491,44.8,2,3,40.41536445016041
0.6808,87.2,1,3,0.6633,51.0,5.75,45.25,129,512.7,1,4,65.67166618262662
0.9989,1.0,0,3,0.9999,2.0,1.0,1.0,642,22.3,0,4,10.064046781144325
1.0,1.0,0,1,1.0,2.0,1.0,1.0,642,27.6,0,2,17.610988350587263
0.4218,1.0,1,2,0.5134,40.33,0.67,39.67,227,407.0,2,3,75.37647445483813
0.3495,34.8,0,1,0.0,2.5,0.5,2.0,569,28.8,2,2,43.92816938068066
0.8319,1.0,1,1,0.9994,2.0,1.0,1.0,117,25.0,1,2,29.122314703327447
1.0,1.0,1,6,1.0,2.0,1.0,1.0,327,20.7,3,7,56.99202774035209
1.0,1.0,1,1,1.0,2.0,1.5,0.5,368,21.0,3,2,49.13079941750014
0.7667,1.0,1,3,0.6825,2.5,1.25,1.25,435,25.4,3,4,47.53769576711569
0.0211,1.0,1,1,0.0,84.0,0.5,83.5,382,844.8,2,2,82.16083619158074
0.9998,53.2,0,1,0.9999,2.0,1.0,1.0,777,24.6,0,2,8.450700669849745
0.9997,1.0,1,2,1.0,2.0,1.0,1.0,677,25.2,0,3,16.341549639750866
0.1653,55.8,1,1,0.0,64.0,0.5,63.5,608,643.5,0,2,61.181286419636145
0.9985,113.3,1,2,0.9994,2.0,1.33,0.67,665,23.9,0,3,19.956886928385657
0.9999,27.2,1,1,1.0,2.0,1.5,0.5,771,30.3,1,2,21.814877901134924
0.9931,1.0,0,1,0.9923,37.0,0.5,36.5,250,384.3,1,2,53.48491454630203
0.9988,1.0,1,2,1.0,2.0,1.0,1.0,745,25.0,0,3,23.853540651781266
0.99,20.5,1,1,0.9678,2.0,1.0,1.0,389,22.4,2,2,32.89174198272175
0.5607,20.4,1,4,0.6001,3.2,1.0,2.2,443,34.0,0,5,16.357798191342155
0.8202,11.5,1,1,0.899,18.0,0.5,17.5,713,181.3,0,2,35.170283706807034
0.3415,130.8,0,1,0.3454,13.5,1.0,12.5,491,136.8,1,2,37.95781019146616
0.7844,74.7,1,2,0.9706,2.0,1.0,1.0,448,31.3,1,3,26.173747732900676
0.9968,1.0,1,2,1.0,2.0,1.0,1.0,450,24.7,0,3,20.337911680942508
0.4408,1.0,1,2,0.3557,2.0,1.0,1.0,498,23.5,1,3,36.45925883649537
0.7853,105.6,1,1,0.9502,1.5,0.5,1.0,154,15.8,1,2,32.70506450969231
0.7226,44.1,0,3,0.7128,2.0,1.0,1.0,117,21.1,1,4,32.43090007677975
0.9971,1.0,1,2,0.9999,1.67,0.67,1.0,730,25.9,0,3,20.0499857413223
0.956,1.0,1,1,0.7626,13.5,1.5,12.0,688,140.1,1,2,30.763775528677144
0.3593,1.0,1,1,0.355,12.5,0.5,12.0,1,126.8,0,2,36.65197314941759
0.9996,1.0,1,1,0.9984,1.5,0.5,1.0,581,20.7,1,2,24.213826351883284
0.3469,17.4,1,2,0.3071,2.33,1.0,1.33,658,24.8,0,3,43.669035059999445
0.334,29.9,1,5,0.2684,29.17,0.83,28.33,24,292.0,1,6,63.17066620417011
0.5158,74.4,1,3,0.5841,3.5,0.75,2.75,615,38.4,0,4,28.434806043186303
0.4229,58.2,1,4,0.3592,9.0,1.0,8.0,397,91.1,1,5,47.99342973886108
0.624,50.7,1,1,0.5361,3.5,0.5,3.0,231,41.1,1,2,33.28497023438876
0.0773,1.0,1,1,0.0,21.5,0.5,21.0,323,215.6,1,2,56.65109371619595
0.9999,1.0,1,2,1.0,2.33,1.33,1.0,1,23.7,0,3,31.6887644809902
0.2147,1.0,1,2,0.1382,8.67,0.67,8.0,69,91.3,1,3,40.006518330923555
0.2849,1.0,1,2,0.1205,13.67,3.67,10.0,140,141.8,1,3,35.002208306015326
0.5115,1.0,1,3,0.7086,45.5,1.5,44.0,231,467.7,1,4,58.02638152535355
0.0304,9.1,0,1,0.0,92.5,1.0,91.5,649,930.7,1,2,76.85637401926964
0.0656,65.2,1,1,0.0,32.5,0.5,32.0,617,327.1,2,2,69.59390912311368
0.9993,48.4,1,2,1.0,2.33,1.33,1.0,824,30.4,0,3,31.92082703450142
1.0,94.2,1,1,1.0,2.0,1.0,1.0,708,20.9,0,2,20.9174912988815
0.9764,134.0,1,3,0.6667,3.25,1.0,2.25,407,38.8,3,4,51.18669134618239
0.5704,1.0,1,4,0.743,30.4,2.4,28.0,25,310.2,1,5,54.11776291893484
0.3028,13.6,0,2,0.5487,23.67,0.67,23.0,197,240.2,2,3,59.88337468146384
0.9395,13.2,1,1,0.5555,21.5,0.5,21.0,813,223.6,1,2,38.05454316302453
0.0923,1.0,1,2,0.4507,31.33,0.67,30.67,172,317.5,1,3,60.619489806690794
0.9983,94.0,1,1,1.0,2.0,1.0,1.0,729,25.2,0,2,20.88513565114654
0.9777,1.0,1,1,0.0,4.0,2.0,2.0,832,50.6,1,2,34.23750060007283
0.5441,170.0,1,1,0.9544,1.5,0.5,1.0,45,19.9,0,2,8.677005548153184
0.5517,22.3,0,2,0.4539,22.67,0.67,22.0,565,227.9,1,3,47.397433277910075
0.6019,29.4,1,4,0.57,3.4,1.2,2.2,439,35.2,0,5,33.26036004941282
0.4712,60.1,1,4,0.4073,2.8,0.8,2.0,420,30.3,0,5,33.34384056856388
1.0,8.3,1,1,1.0,2.0,1.5,0.5,73,22.7,0,2,19.241146744263514
0.9979,1.0,1,2,0.9992,2.33,1.33,1.0,1,31.2,0,3,28.70707317636517
0.0539,1.0,1,1,0.0724,52.0,1.0,51.0,430,520.2,2,2,72.01594941090896
0.6637,65.6,1,2,0.6806,2.33,1.0,1.33,418,27.3,1,3,31.455429498357013
0.6566,1.0,1,2,0.5605,2.33,1.33,1.0,458,24.0,0,3,27.142941572940966
0.548,50.6,1,3,0.0598,10.0,1.25,8.75,616,101.4,1,4,50.90531410904847
0.7916,76.6,1,2,0.4905,30.0,0.67,29.33,718,305.2,1,3,61.698825930159025
0.0784,14.9,1,1,0.0,44.0,0.5,43.5,120,440.9,1,2,72.11478515862647
0.5118,20.0,1,2,0.5,30.33,0.67,29.67,819,312.6,0,3,54.96858818149117
0.2701,5.4,1,4,0.3021,8.8,1.2,7.6,782,88.8,1,5,49.3796359308841
1.0,1.0,1,3,1.0,2.0,1.0,1.0,470,23.0,3,4,45.163024841119736
0.051,1.0,1,1,0.0,43.0,0.5,42.5,265,433.0,1,2,65.50679397107939
0.9801,1.0,1,1,0.9914,2.0,1.0,1.0,775,24.0,1,2,19.093411637775244
0.9352,86.3,1,2,0.5,2.0,1.0,1.0,665,20.4,0,3,29.054707626550503
0.5972,31.0,1,5,0.6305,3.0,1.67,1.33,1,31.1,1,6,44.949068328399704
0.3387,135.9,1,1,0.3589,2.0,0.5,1.5,550,30.8,2,2,37.27827740100553
0.6662,2.3,1,4,0.6436,1.8,1.0,0.8,650,18.5,0,5,24.321925282016487
0.7756,1.0,1,6,0.7699,2.57,1.0,1.57,364,28.1,0,7,19.74568879120872
0.4307,141.0,1,1,0.0188,6.5,0.5,6.0,828,69.2,1,2,39.97137396959773
0.2853,27.5,1,1,0.334,16.0,3.5,12.5,233,161.1,1,2,40.35096020677176
0.4254,1.0,1,2,0.1691,8.67,0.67,8.0,558,87.2,1,3,37.375161286334944
0.1864,1.0,1,2,0.0192,5.0,1.0,4.0,206,50.3,1,3,41.67890298348896
1.0,67.3,1,3,1.0,1.75,0.75,1.0,477,20.6,0,4,30.56199372957778
0.1456,1.7,1,1,0.0005,15.0,0.5,14.5,504,155.1,2,2,63.26571195054931
0.1113,59.7,1,3,0.0655,37.0,0.75,36.25,267,376.0,2,4,75.64333870807684
1.0,1.0,1,3,1.0,2.0,1.0,1.0,638,21.0,0,4,20.93520721014545
0.9436,1.0,1,3,0.9827,1.75,0.75,1.0,112,19.1,1,4,41.21888465159391
0.6067,1.0,1,4,0.6688,25.2,0.8,24.4,576,253.0,2,5,72.24928152225164
0.9999,79.8,1,4,1.0,2.0,1.0,1.0,439,26.0,0,5,20.728030971932284
0.5621,6.5,1,6,0.5814,2.86,1.0,1.86,462,30.9,1,7,43.7380479264643
0.9014,1.0,1,1,0.0,2.5,1.0,1.5,160,26.2,0,2,23.009103278859122
0.578,1.0,1,2,0.6288,3.33,0.67,2.67,228,34.6,0,3,24.65605753446285
0.9997,1.0,1,1,1.0,1.5,0.5,1.0,145,19.4,1,2,31.840047549201373
0.0191,3.2,1,1,0.0,79.5,0.5,79.0,373,799.6,2,2,87.02745258606068
0.1318,46.0,1,1,0.0,10.0,0.5,9.5,310,105.6,1,2,41.17342517973616
0.6107,1.0,1,2,0.5206,7.67,1.0,6.67,735,76.9,2,3,54.30660822195427
0.3037,31.6,1,2,0.1304,2.0,1.0,1.0,567,23.4,1,3,38.82976652842255
0.5577,1.0,1,4,0.67,12.8,0.8,12.0,74,132.3,0,5,33.84489817994586
1.0,1.0,1,5,1.0,2.0,1.0,1.0,324,27.7,3,6,64.82933534276805
0.9972,1.0,1,1,0.9992,1.5,0.5,1.0,584,15.5,0,2,15.78041493475743
0.9999,1.0,1,4,1.0,2.0,1.0,1.0,301,22.9,0,5,17.07161313863699
0.884,51.6,1,2,0.4933,2.0,1.33,0.67,198,21.2,0,3,20.791551394824804
0.2027,1.0,1,1,0.3709,7.5,0.5,7.0,563,75.5,0,2,32.7974961843116
